Datetime,Open,High,Low,Close,Volume,Volume Ma,RSI_50,%K_60,%D_1,SMA_60,%K_240,SMA_240,%K_540,SMA_540,%K_1380,SMA_1380,%K_RSI_15,%D_RSI_1,%K_RSI_30,EMA_100,%K_above,%K_below,Within_5%,Price_Above_SMA,Price_Below_SMA,Buy,Sell,Entry_Ind,Exit_Ind
2024-03-01 02:00:00,2046.712,2048.81,2044.7,2045.309,31471,33809.45,59.49732889696045,79.58348968105061,,2036.3433666666667,90.24298395050656,2027.8577500000001,,,,,-26855.456248009097,-8538.840221705177,-8538.840221705177,2035.6974556468008,1,0,0,0,0,0,0,0,0
2024-03-01 03:00:00,2045.309,2045.65,2038.6,2039.79,49639,34358.85,56.62183983448565,58.87429643527204,,2036.5056166666666,80.34609522101674,2028.0082666666667,,,,,-19412.12693599909,-8551.31522848381,-8551.31522848381,2035.7784961290422,0,0,0,0,0,0,0,0,0
2024-03-01 04:00:00,2039.79,2047.54,2039.0,2046.355,52426,31766.9,60.81755207225102,83.50844277673558,,2036.7788,92.11871245404829,2028.1798708333333,,,,,-19371.03279067328,-8533.112572354676,-8533.112572354676,2035.9879318492592,1,0,0,0,0,0,0,0,0
2024-03-01 05:00:00,2046.268,2055.11,2045.7,2054.87,57467,30126.65,65.28645776626102,99.22605611093121,,2037.1933,99.60083160083121,2028.3877458333332,,,,,-11952.232236424668,-7159.480270827191,-7159.480270827191,2036.3618341888778,1,0,0,0,0,0,0,0,0
2024-03-01 06:00:00,2054.83,2057.49,2053.6,2055.37,45978,28152.1,66.85722499889427,93.65079365079396,,2037.6163166666665,96.60827133829311,2028.5976875000001,,,,,-10438.024219169502,-6582.218110107831,-6582.218110107831,2036.7382335118702,1,0,0,0,0,0,0,0,0
2024-03-01 07:00:00,2055.37,2057.02,2051.8,2052.275,44961,26916.7,63.71576544943834,84.3815513626843,,2037.9755,91.65666746660315,2028.7857916666665,,,,,-10454.65449735614,-6592.763459384287,-6592.763459384287,2037.0458922542093,1,0,0,0,0,0,0,0,0
2024-03-01 08:00:00,2052.37,2054.59,2049.7,2051.64,73344,28355.0,63.37156639128685,82.47978436657702,,2038.2798333333335,90.64074874010092,2028.9705416666666,,,,,-10456.476620480287,-6593.91887750497,-6593.91887750497,2037.3348844867992,1,0,0,0,0,0,0,0,0
2024-03-01 09:00:00,2051.475,2056.63,2045.2,2046.42,83858,30436.45,58.92588591641789,66.84636118598458,,2038.5363333333335,82.2894168466527,2029.1353333333332,,,,,-10480.011191548943,-6608.842276212151,-6608.842276212151,2037.5147877642883,0,0,0,0,0,0,0,0,0
2024-03-01 10:00:00,2046.215,2070.96,2046.215,2069.186,119633,34833.45,65.05658269362476,96.21425522833998,,2039.1753666666666,97.66148167677315,2029.4179166666665,,,,,-6098.7126616389605,-4536.8548712583815,-4536.8548712583815,2038.141940481827,1,0,0,0,0,0,0,0,0
2024-03-01 11:00:00,2069.078,2082.07,2069.064,2081.045,83369,37817.75,70.75617803514938,98.23184405727086,,2040.0294500000002,98.79362090272454,2029.7634625,,,,,-4526.900901690451,-3599.308114704518,-3599.308114704518,2038.9915060168403,1,0,0,0,0,0,0,0,0
2024-03-01 12:00:00,2081.035,2085.67,2079.913,2084.78,69335,40833.05,71.63014011823522,98.5544908234532,,2040.9261166666665,98.87012822140426,2030.0837125,,,,,-4178.8184828590565,-3374.2795581883106,-3374.2795581883106,2039.8982088679918,1,0,0,0,0,0,0,0,0
2024-03-01 13:00:00,2084.83,2088.33,2081.8,2085.64,53838,43524.7,71.42410659209625,95.81192589132796,,2041.8652499999998,96.63876046482562,2030.4020874999999,,,,,-3955.7126350450494,-3357.7505458733176,-3357.7505458733176,2040.8039869102097,1,0,0,0,0,0,0,0,0
2024-03-01 14:00:00,2085.613,2086.71,2084.3,2085.21,37243,44988.65,71.12696288878155,95.14245679588994,,2042.8178666666668,95.99126300912259,2030.7021375000002,97.00696456322798,2027.0482851851853,,,-3956.310149027182,-3956.310149027182,-3956.310149027182,2041.6833139020866,1,0,0,0,0,0,0,0,0
2024-03-01 15:00:00,2085.183,2085.36,2082.6,2083.513,32812,45963.65,71.45071781382202,92.50038922621827,,2043.76325,93.81086984453295,2030.9921916666667,95.37902189136815,2027.1395407407406,,,-3955.6591236400104,-3955.6591236400104,-3955.6591236400104,2042.511624517887,1,0,0,0,0,0,0,0,0
2024-03-01 16:00:00,2083.49,2084.05,2081.84,2082.395,10948,45611.25,70.64114675319354,90.75976957807886,,2044.7218333333333,92.37440575613522,2031.2827125000001,94.30651752652487,2027.2244574074077,,,-3957.2870565992475,-3957.2870565992475,-3957.2870565992475,2043.3013943294138,1,0,0,0,0,0,0,0,0
2024-03-03 17:00:00,2082.79,2082.79,2082.79,2082.79,1,44944.35,70.37098445595869,91.06883765919721,,2045.6470833333333,92.8819221379931,2031.5782541666667,94.68544348727004,2027.3055018518521,,,-3957.830314787936,-3957.830314787936,-3957.830314787936,2044.0833469169502,1,0,0,0,0,0,0,0,0
2024-03-03 18:00:00,2082.679,2086.21,2081.693,2083.445,20932,45316.75,70.42370076133749,92.11206200549043,,2046.5855833333335,93.72349993575772,2031.8715458333334,95.31378906774644,2027.3892888888888,,,-3990.627000281098,-3957.724309749973,-3957.724309749973,2044.862785591862,1,0,0,0,0,0,0,0,0
2024-03-03 19:00:00,2083.52,2084.41,2081.9,2082.58,20179,45953.95,69.9720440716988,90.51624608279728,,2047.4691833333334,92.6121033020686,2032.1609624999999,94.48398917902573,2027.473937037037,,,-4579.707757774882,-3958.6325275051286,-3958.6325275051286,2045.6096611246962,1,0,0,0,0,0,0,0,0
2024-03-03 20:00:00,2082.473,2082.89,2079.0,2080.153,33607,46918.6,68.42996911653842,86.51327725548383,,2048.209,89.13066595772945,2032.4375833333334,92.15575295945959,2027.5533814814812,,,-4583.283169217406,-3961.7334222470563,-3961.7334222470563,2046.2936876370784,1,0,0,0,0,0,0,0,0
2024-03-03 21:00:00,2080.16,2083.52,2079.5,2081.54,25351,47319.6,69.10501010719264,88.80092363516415,,2049.0392500000003,90.97434534095446,2032.6992916666668,93.48631070010171,2027.6331777777777,,,-4581.71803823977,-3960.376010240914,-3960.376010240914,2046.9916344165422,1,0,0,0,0,0,0,0,0
2024-03-03 22:00:00,2081.466,2081.93,2079.9,2081.4,13481,46420.1,68.42390145488554,88.57001484413681,,2049.8659166666666,90.78824936860318,2032.9561916666669,93.35200782793899,2027.7062703703702,,,-4583.297237526363,-3961.745623456895,-3961.745623456895,2047.672988190472,1,0,0,0,0,0,0,0,0
2024-03-03 23:00:00,2081.44,2081.55,2079.9,2080.66,8660,44371.15,67.99549806710488,87.34949694870512,,2050.6512,89.80459922903088,2033.1996375,92.64212121793511,2027.7601407407408,,,-4584.290521523071,-3962.607082109179,-3962.607082109179,2048.3261963451164,1,0,0,0,0,0,0,0,0
2024-03-04 00:00:00,2080.713,2082.3,2080.0,2081.56,12365,42368.1,68.23201735919946,88.8339106053109,,2051.448283333333,91.00093047986178,2033.4568291666665,93.5054968246964,2027.8144000000002,,,-4696.6234895899315,-3962.1314752479384,-3962.1314752479384,2048.9842914669953,1,0,0,0,0,0,0,0,0
2024-03-04 01:00:00,2081.56,2083.92,2080.7,2083.54,22754,40632.45,69.47178504115853,92.09962064984336,,2052.31585,93.63285923168954,2033.7257875,95.40492315957103,2027.876585185185,,,-10378.86543630662,-3959.6384776972463,-3959.6384776972463,2049.668562923094,1,0,0,0,0,0,0,0,0
2024-03-04 02:00:00,2083.485,2088.24,2083.428,2087.295,33260,39996.55,70.27037626775646,98.29292429490376,,2053.2351,98.62421906154479,2034.0034625,99.00711805222477,2027.9463722222222,,,-21529.792322960977,-3958.0326236320984,-3958.0326236320984,2050.413640885013,1,0,0,0,0,0,0,0,0
2024-03-04 03:00:00,2087.305,2087.53,2083.1,2083.93,45984,40047.7,68.1864086651504,92.74286656770559,,2054.0731833333334,94.1512694403827,2034.2637125,95.77905258916742,2028.015974074074,,,-21552.128524489446,-3962.2231878842726,-3962.2231878842726,2051.0773311645175,1,0,0,0,0,0,0,0,0
2024-03-04 04:00:00,2083.84,2086.23,2082.8,2085.2,38419,38301.45,68.37002176778967,94.83753917202687,,2054.9251,95.83942576099945,2034.5314625,96.99737150093041,2028.0907814814814,,,-21760.064699483308,-3961.85396789103,-3961.85396789103,2051.7530275771014,1,0,0,0,0,0,0,0,0
2024-03-04 05:00:00,2085.113,2085.81,2082.2,2083.93,32597,35738.4,67.7932481113863,92.74286656770559,,2055.7572666666665,94.1512694403827,2034.7975333333334,95.77905258916742,2028.1817907407406,,,-21766.306838621877,-3963.0137781793946,-3963.0137781793946,2052.3901953478517,1,0,0,0,0,0,0,0,0
2024-03-04 06:00:00,2083.93,2084.6,2081.6,2082.12,33113,31412.4,68.1933550448756,89.757545769421,,2056.5479333333333,91.74531436926753,2035.0557833333332,94.04270831334775,2028.2614481481482,,,-21761.976677004022,-3962.2092196966087,-3962.2092196966087,2052.9789043508645,1,0,0,0,0,0,0,0,0
2024-03-04 07:00:00,2082.1,2083.41,2081.4,2082.465,33014,28894.65,70.29280163278126,90.32657100445358,,2057.3541,92.20390801541967,2035.3210958333334,94.37366896260644,2028.3426796296296,,,-21739.255393585132,-3957.987529393159,-3957.987529393159,2053.5627874330253,1,0,0,0,0,0,0,0,0
2024-03-04 08:00:00,2082.62,2093.16,2081.018,2091.515,74724,29164.1,72.53599358479177,97.48701497097466,,2058.2715166666667,97.94529103172623,2035.6260333333332,98.49182191579875,2028.4381888888888,,,-14169.943548130146,-3603.4897478284643,-3603.4897478284643,2054.3143163947475,1,0,0,0,0,0,0,0,0
2024-03-04 09:00:00,2091.58,2101.43,2090.2,2100.763,97613,31352.85,74.29063479488852,99.09534789095359,,2059.3420666666666,99.24487716517613,2035.9760458333333,99.43157607676713,2028.5494722222224,,,-8937.62534643391,-3147.059691182311,-3147.059691182311,2055.2340923077227,1,0,0,0,0,0,0,0,0
2024-03-04 10:00:00,2100.82,2109.31,2097.2,2108.98,87105,33845.95,72.5716007555101,99.59563778948667,,2060.549666666667,99.65700031181798,2036.3597541666668,99.73646803277386,2028.6748148148147,,,-6619.691188533466,-3076.9433773896317,-3076.9433773896317,2056.29836770757,1,0,0,0,0,0,0,0,0
2024-03-04 11:00:00,2109.09,2119.89,2107.4,2119.15,96379,37024.3,74.4467723824391,99.19730990346048,,2061.949,99.30705122202474,2036.7838375000001,99.45508902667135,2028.8084814814813,,,-4964.231808907074,-2638.577088790421,-2638.577088790421,2057.542954485638,1,0,0,0,0,0,0,0,0
2024-03-04 12:00:00,2119.203,2119.8,2113.7,2116.49,61052,39529.5,73.0756798254473,96.31196442130371,,2063.297,96.81618129038291,2037.2072416666667,97.49635498740807,2028.9386611111108,,,-5018.31537928123,-2640.4127998052713,-2640.4127998052713,2058.7102227136447,1,0,0,0,0,0,0,0,0
2024-03-04 13:00:00,2116.43,2118.1,2113.2,2115.275,41769,41617.9,73.95873801296337,94.99403406009351,,2064.6057666666666,95.63799621928187,2037.6201125,96.6016700784968,2029.0682444444444,,,-5016.10718176306,-2639.2305020578947,-2639.2305020578947,2059.8303173133745,1,0,0,0,0,0,0,0,0
2024-03-04 14:00:00,2115.265,2117.32,2113.0,2116.273,29906,42066.6,74.0115223202443,96.07658097407557,,2065.9225500000002,96.58128544423465,2038.0322500000002,97.33656352631056,2029.2010462962967,,,-5028.800395286443,-2639.1598308739594,-2639.1598308739594,2060.947994198258,1,0,0,0,0,0,0,0,0
2024-03-04 15:00:00,2116.28,2118.54,2115.1,2116.603,26590,42387.15,73.95660797906058,96.43453736847835,,2067.2475,96.8931947069945,2038.4448750000001,97.57956436576795,2029.3362,,,-5120.549609647707,-2676.9710105475947,-2676.9710105475947,2062.050073521065,1,0,0,0,0,0,0,0,0
2024-03-04 16:00:00,2116.585,2117.33,2113.8,2114.295,9370,41175.3,73.76905399709003,93.93101204035166,,2068.5770166666666,94.71172022684328,2038.8523541666666,95.88003122192619,2029.4684425925923,,,-5163.739828161448,-3925.736721368806,-3925.736721368806,2063.084626520648,1,0,0,0,0,0,0,0,0
2024-03-04 17:00:00,2113.9,2114.0,2113.9,2114.0,2,39907.85,73.80417925067336,93.61102071808234,,2069.9643,94.43289224952753,2039.2525625,95.66280319877478,2029.6018314814812,,,-5163.649466838174,-4903.878260575527,-4903.878260575527,2064.0928517380607,1,0,0,0,0,0,0,0,0
2024-03-04 18:00:00,2114.233,2117.49,2113.0,2114.455,9474,39707.5,73.9627457369392,94.10456665581955,,2071.3677166666666,94.8629489603025,2039.6546666666666,95.99784981075393,2029.7378351851848,,,-5163.241547291286,-4903.490472641396,-4903.490472641396,2065.090122000673,1,0,0,0,0,0,0,0,0
2024-03-04 19:00:00,2114.483,2115.93,2113.8,2115.54,15219,40035.45,74.14527610008619,95.1607520302593,,2072.7893833333333,95.860690836426,2040.0687916666668,96.79680711624283,2029.8928851851854,,,-5162.771979573786,-4903.044078992223,-4903.044078992223,2066.0891294858084,1,0,0,0,0,0,0,0,0
2024-03-04 20:00:00,2115.45,2116.86,2110.1,2112.69,41036,41469.0,72.68394222036605,91.14282199532559,,2073.8749666666668,93.12911537360452,2040.47075,94.69816350274678,2030.039748148148,,,-5166.531327895766,-4906.617896257374,-4906.617896257374,2067.011919000941,1,0,0,0,0,0,0,0,0
2024-03-04 21:00:00,2112.62,2113.32,2111.0,2112.225,22392,41450.9,72.7601515684412,90.57079591585685,,2074.9497166666665,92.62519844133355,2040.8677166666666,94.35575322896572,2030.1842685185188,,,-5166.335275858116,-4906.43151976416,-4906.43151976416,2067.9072275355757,1,0,0,0,0,0,0,0,0
2024-03-04 22:00:00,2112.193,2113.98,2110.8,2112.875,19471,40761.45,72.75291899821428,91.37040226350119,,2076.0316666666668,93.25058931062695,2041.2647375000001,94.83439124607894,2030.3192111111111,,,-5166.353881976213,-4906.44920763461,-4906.44920763461,2068.797678475465,1,0,0,0,0,0,0,0,0
2024-03-04 23:00:00,2112.933,2116.05,2112.3,2115.85,15579,39241.2,73.09615724931656,95.03013900848816,,2077.213,96.1129552123924,2041.6718708333333,97.02508063209675,2030.4484444444442,,,-6793.882932807948,-4905.609789069918,-4905.609789069918,2069.729407614565,1,0,0,0,0,0,0,0,0
2024-03-05 00:00:00,2116.02,2119.7,2114.9,2119.163,28129,38726.7,73.46589182864776,99.1056710542504,,2078.4378833333335,99.30052436619053,2042.0871750000001,99.46466178701355,2030.5730796296295,,,-8919.057329975087,-4904.705571463337,-4904.705571463337,2070.7082906320984,1,0,0,0,0,0,0,0,0
2024-03-05 01:00:00,2119.183,2119.55,2114.9,2117.27,30639,38628.8,73.12602143895802,96.77697133718797,,2079.62055,97.4791937268486,2042.4988833333332,98.070720607944,2030.6805055555556,,,-16287.22160577324,-4905.536753634258,-4905.536753634258,2071.6303046789876,1,0,0,0,0,0,0,0,0
2024-03-05 02:00:00,2117.255,2117.75,2113.5,2114.413,36355,38790.9,71.96335061958209,93.26239389838865,,2080.7878499999997,94.73036032135482,2042.8950791666664,95.96692243118667,2030.7915777777778,,,-21011.718034849077,-4970.380414410558,-4970.380414410558,2072.4774867645524,1,0,0,0,0,0,0,0,0
2024-03-05 03:00:00,2114.45,2123.382,2114.355,2120.63,56233,39951.85,72.7474718876366,96.75402797763682,,2082.06485,97.43826040008568,2043.3080791666664,98.02432265567795,2030.9117259259258,,,-15339.19988038202,-4616.053834028712,-4616.053834028712,2073.4310018781257,1,0,0,0,0,0,0,0,0
2024-03-05 04:00:00,2120.643,2125.328,2118.7,2124.473,48588,38645.05,74.00189191811376,99.01415921040493,,2083.408483333333,99.21827141982024,2043.7319125,99.39464740866609,2031.0409166666666,,,-13370.751957459137,-4415.554521620787,-4415.554521620787,2074.4417345142024,1,0,0,0,0,0,0,0,0
2024-03-05 05:00:00,2124.46,2127.35,2122.9,2123.67,40761,35802.45,76.18042897450613,95.85352112676074,,2084.7379833333334,96.69644059428175,2044.1470791666666,97.4312797531796,2031.1671666666666,,,-11790.838092901413,-4231.9315121974605,-4231.9315121974605,2075.416551652535,1,0,0,0,0,0,0,0,0
2024-03-05 06:00:00,2123.673,2127.18,2122.2,2124.47,41255,33509.95,75.29123038768108,96.75492957746467,,2086.0749333333333,97.41460568248115,2044.5574166666665,97.98969719814039,2031.2966574074076,,,-11795.992867317791,-4298.839806242904,-4298.839806242904,2076.387907065356,1,0,0,0,0,0,0,0,0
2024-03-05 07:00:00,2124.443,2125.28,2121.0,2124.42,43799,30880.95,73.82404121507749,96.69859154929595,,2087.4214333333334,97.36972036446893,2044.9641291666667,97.95479610783052,2031.426509259259,,,-11804.498311796653,-4332.197959908763,-4332.197959908763,2077.3390376185175,1,0,0,0,0,0,0,0,0
2024-03-05 08:00:00,2124.43,2141.81,2122.0,2127.76,117424,33699.55,74.32361598322652,86.38697800600744,,2088.8121,88.83635930237199,2045.3853374999999,91.0919212284908,2031.5616018518517,,,-6419.98228955147,-3300.918515621753,-3300.918515621753,2078.3374725171607,1,0,0,0,0,0,0,0,0
2024-03-05 09:00:00,2127.68,2133.26,2124.165,2128.034,106209,36921.55,75.94752885570426,86.65245615734925,,2090.1897833333333,89.05407016010501,2045.7940624999999,91.26564461520914,2031.6969499999998,,,-6414.861151511489,-3298.2472548103347,-3298.2472548103347,2079.321562170286,1,0,0,0,0,0,0,0,0
2024-03-05 10:00:00,2128.135,2139.545,2123.615,2126.66,124902,41671.35,75.5650064065864,85.32118980718914,,2091.5247833333333,87.96233761074245,2046.2048541666666,90.39449157378165,2031.8302203703702,,,-6416.067466393602,-3298.8764863689566,-3298.8764863689566,2080.258956978795,1,0,0,0,0,0,0,0,0
2024-03-05 11:00:00,2126.593,2128.79,2123.5,2128.3,80815,44382.6,78.60057005532872,86.91018312179077,,2092.906683333333,89.26542449644451,2046.6249375,91.43429578625698,2031.9681277777775,,,-6553.368042388543,-3293.8831259782114,-3293.8831259782114,2081.2102647613933,1,0,0,0,0,0,0,0,0
2024-03-05 12:00:00,2128.293,2131.02,2127.2,2130.855,49129,46370.55,75.08236193698983,89.38571843813592,,2094.3369333333335,91.29553851654688,2047.0581666666665,93.05423466605805,2032.1093407407407,,,-6564.713441028784,-3299.6704139738995,-3299.6704139738995,2082.193328825524,1,0,0,0,0,0,0,0,0
2024-03-05 13:00:00,2130.873,2133.59,2129.2,2130.578,44229,48581.9,72.24182988926881,89.11733359170626,,2095.7346833333336,91.07544396329111,2047.4827416666667,92.87860919846314,2032.2492629629628,,,-6913.107997664343,-3304.342956492193,-3304.342956492193,2083.1514411260086,1,0,0,0,0,0,0,0,0
2024-03-05 14:00:00,2130.71,2134.74,2129.3,2129.58,41281,50172.25,70.62349236746614,88.15037302586958,,2097.1392,90.28246791943107,2047.9093666666665,92.24585029355447,2032.3864481481482,,,-7216.0950463883355,-3913.1495982029237,-3913.1495982029237,2084.0708185294543,1,0,0,0,0,0,0,0,0
2024-03-05 15:00:00,2129.553,2130.94,2128.2,2129.603,38594,51341.0,70.39535336852929,88.12664137729804,,2098.6360833333333,90.30074291843798,2048.344920833333,92.26043291360756,2032.5240833333335,,,-7216.900906504679,-4543.386340801311,-4543.386340801311,2084.9724458853066,1,0,0,0,0,0,0,0,0
2024-03-05 16:00:00,2129.528,2130.06,2126.7,2127.625,12633,49920.85,69.39858220900953,85.31725494255257,,2099.9905833333332,88.72909300385369,2048.775608333333,91.00632758904912,2032.65855,,,-7220.421821939224,-5922.7010107265305,-5922.7010107265305,2085.8170509172805,1,0,0,0,0,0,0,0,0
2024-03-05 17:00:00,2127.755,2127.97,2127.4,2127.5,6,48801.55,70.41103263946222,85.18786875064697,,2101.2010833333334,88.62977235707763,2049.2064625,90.92707421919583,2032.794762962963,,,-7444.70576346947,-6432.320931442874,-6432.320931442874,2086.6424558496115,1,0,0,0,0,0,0,0,0
2024-03-05 18:00:00,2127.703,2128.5,2126.6,2127.953,8143,48235.15,71.27129090094097,85.65676431011285,,2102.4108,88.98971038099403,2049.639725,91.21428843154412,2032.9336018518518,,,-8859.492466893325,-6429.60803878605,-6429.60803878605,2087.4604864268467,1,0,0,0,0,0,0,0,0
2024-03-05 19:00:00,2128.01,2128.103,2125.7,2126.89,17272,48319.8,70.46289765767068,84.55646413414752,,2103.654383333333,88.1450876008104,2050.067891666667,90.54031777431172,2033.0674629629627,,,-9853.614139078974,-6432.157370994408,-6432.157370994408,2088.24126887384,1,0,0,0,0,0,0,0,0
2024-03-05 20:00:00,2126.88,2128.02,2124.7,2125.49,29951,48410.9,69.37539746177409,83.1073387848047,,2104.8852166666666,87.03269635691855,2050.4928791666666,89.65268003195486,2033.196138888889,,,-9858.839992975643,-6435.586889114549,-6435.586889114549,2088.9788675100017,1,0,0,0,0,0,0,0,0
2024-03-05 21:00:00,2125.53,2126.79,2123.6,2126.288,21686,47963.25,70.15419517863376,83.76274909775623,,2106.21635,87.66675936593704,2050.9134541666667,90.15863354509838,2033.3279037037037,,,-9855.097572423698,-6433.130888746023,-6433.130888746023,2089.717662212774,1,0,0,0,0,0,0,0,0
2024-03-05 22:00:00,2126.4,2126.61,2123.2,2124.655,19149,47102.95,70.67168338907464,76.4179473785504,,2107.1408333333334,86.36923443645486,2051.3167958333333,89.12326752133517,2033.500035185185,,,-10355.014218126862,-6431.498948631103,-6431.498948631103,2090.409490683808,1,0,0,0,0,0,0,0,0
2024-03-05 23:00:00,2124.695,2126.41,2124.3,2126.119,10456,44814.1,70.6926483284903,75.01830918643557,,2107.8920666666663,87.53247785149593,2051.7156833333333,90.05148298905682,2033.6681259259262,,,-12557.401968011489,-6431.432834031873,-6431.432834031873,2091.1166096801685,1,0,0,0,0,0,0,0,0
2024-03-06 00:00:00,2126.163,2127.99,2124.8,2125.29,17768,43273.1,70.24334446432825,73.69845565992676,,2108.567233333333,86.87378332207702,2052.109183333333,89.52587464018971,2033.8352555555555,,,-12560.150844512937,-6432.849749402931,-6432.849749402931,2091.793310478581,0,0,0,0,0,0,0,0,0
2024-03-06 01:00:00,2125.33,2127.57,2124.6,2127.24,21178,42293.95,71.24689826302709,76.80305683808282,,2109.260566666667,88.42318541178328,2052.5106291666666,90.76222720990086,2034.0038055555553,,,-17781.222718691326,-6429.684962904354,-6429.684962904354,2092.4952251225695,1,0,0,0,0,0,0,0,0
2024-03-06 02:00:00,2127.253,2131.56,2126.6,2128.43,35407,42001.55,71.32276672793093,78.69765960834243,,2109.9809,89.36871796909132,2052.9209625,91.51671929090418,2034.1763425925928,,,-17780.56527965403,-6576.8372566013695,-6576.8372566013695,2093.2068048231126,1,0,0,0,0,0,0,0,0
2024-03-06 03:00:00,2128.5,2129.26,2123.9,2125.13,49317,42277.45,68.69616816212034,73.44371915300135,,2110.674516666667,86.74665289420378,2053.322129166667,89.4244303267776,2034.3387870370373,,,-17803.32609911513,-6585.307422889054,-6585.307422889054,2093.838947301863,0,0,0,0,0,0,0,0,0
2024-03-06 04:00:00,2125.035,2129.9,2124.4,2128.515,38251,38318.8,68.59168651223196,78.83298837764674,,2111.4431833333333,89.43625600889908,2053.7470666666663,91.57061158240444,2034.5062685185185,,,-17804.23148602924,-6925.477172103642,-6925.477172103642,2094.5256018107366,1,0,0,0,0,0,0,0,0
2024-03-06 05:00:00,2128.593,2128.75,2124.1,2125.563,36434,34830.05,68.84818413118094,74.13309982486888,,2112.156066666667,87.09069961463601,2054.1533291666665,89.69896399994937,2034.6722277777778,,,-24573.586314219945,-7222.36600448189,-7222.36600448189,2095.1402037550783,0,0,0,0,0,0,0,0,0
2024-03-06 06:00:00,2125.65,2132.61,2125.2,2132.473,34483,30309.1,70.36172393890591,85.1345327177201,,2112.9732,92.58114496841604,2054.580425,94.08009028543894,2034.8448166666665,,,-21815.497088852568,-7217.019696436235,-7217.019696436235,2095.8794670470566,1,0,0,0,0,0,0,0,0
2024-03-06 07:00:00,2132.53,2135.13,2130.6,2134.153,40676,28302.15,71.5562308464887,87.80926604043917,,2113.83275,93.91601446108605,2055.0218416666667,95.145255576267,2035.0202296296297,,,-17197.349280414594,-7212.800314918811,-7212.800314918811,2096.637358788699,1,0,0,0,0,0,0,0,0
2024-03-06 08:00:00,2134.155,2139.66,2131.3,2139.35,99817,30836.55,73.86970303636978,96.05199807414535,,2114.8193666666666,98.04536967144728,2055.4800708333332,98.4402936812873,2035.2054703703702,,,-12450.366324201857,-7432.108165957514,-7432.108165957514,2097.4831536641705,1,0,0,0,0,0,0,0,0
2024-03-06 09:00:00,2139.35,2149.21,2135.5,2144.875,102378,33744.0,74.95202302894614,93.74549127110079,,2115.87495,96.74683876777604,2055.9640083333334,97.37466842698123,2035.4077944444446,,,-7874.84804679368,-6698.6167714553885,-6698.6167714553885,2098.42160606686,1,0,0,0,0,0,0,0,0
2024-03-06 10:00:00,2144.76,2145.53,2131.818,2140.875,117715,37565.7,70.56495292059004,87.97431828019039,,2116.8662,93.7450752316986,2056.4364458333334,94.95221714853258,2035.598387037037,,,-7891.714906110697,-7268.468795035119,-7268.468795035119,2099.2622673328624,1,0,0,0,0,0,0,0,0
2024-03-06 11:00:00,2140.92,2149.9,2140.3,2148.125,80170,39644.5,70.06660339626487,97.46065808297556,,2117.9906166666665,98.67482922094884,2056.9535291666666,98.92951052999777,2035.8105999999998,,,-7689.63818952702,-7096.655351569996,-7096.655351569996,2100.2298461975583,1,0,0,0,0,0,0,0,0
2024-03-06 12:00:00,2148.123,2149.98,2141.7,2144.78,67803,42403.0,65.821106593601,92.49422632794486,,2119.0442833333336,96.12012684200722,2057.4570291666664,96.865430521062,2036.0190759259258,,,-7682.520139680297,-7091.714608027597,-7091.714608027597,2101.112027460973,1,0,0,0,0,0,0,0,0
2024-03-06 13:00:00,2144.685,2152.24,2143.6,2147.15,62116,45508.5,63.29029808239995,92.85333183566917,,2120.1044500000003,96.26517958689533,2057.969433333333,96.97297683048689,2036.2325018518518,,,-7271.029293993022,-6807.902453431265,-6807.902453431265,2102.0236704815475,1,0,0,0,0,0,0,0,0
2024-03-06 14:00:00,2147.065,2147.47,2139.1,2144.31,57136,47958.15,63.18233510235046,88.86579989329158,,2121.0546999999997,94.18131122280526,2058.4793291666665,95.28402873590571,2036.4447185185186,,,-7271.410250168215,-7093.724741383099,-7093.724741383099,2102.861023541319,1,0,0,0,0,0,0,0,0
2024-03-06 15:00:00,2144.38,2147.26,2142.8,2146.69,30555,48622.3,64.72325069128749,92.20746398584743,,2122.1007,95.92765161243003,2058.9823166666665,96.69941481516739,2036.6591999999998,,,-7265.973003912262,-7088.418558225602,-7088.418558225602,2103.728924065253,1,0,0,0,0,0,0,0,0
2024-03-06 16:00:00,2146.67,2149.3,2144.3,2147.975,16121,47930.8,64.81789627192163,94.01168178371867,,2123.1469500000003,96.870528671534,2059.4974208333333,97.46360435796191,2036.8822462962962,,,-7265.639039266411,-7088.092643691738,-7088.092643691738,2104.6050839847526,1,0,0,0,0,0,0,0,0
2024-03-06 17:00:00,2147.952,2148.05,2147.6,2147.8,6,46846.8,64.60301262907608,93.7659711886782,,2124.21145,96.74212128994417,2060.0053583333333,97.35953185213401,2037.1125611111113,,,-7266.397273715407,-7088.832601139554,-7088.832601139554,2105.4604288563414,1,0,0,0,0,0,0,0,0
2024-03-06 18:00:00,2148.643,2151.368,2146.0,2147.323,14931,46635.9,65.72971634313146,93.09623430962353,,2125.2981666666665,96.39211945555276,2060.5130375,97.0758599362482,2037.3435425925923,,,-7314.748698141003,-7084.952767413468,-7084.952767413468,2106.2893906611666,1,0,0,0,0,0,0,0,0
2024-03-06 19:00:00,2147.33,2149.63,2147.0,2148.86,25339,47380.05,66.40810332492387,95.25427536435419,,2126.40475,97.51990314414671,2061.0257875,97.98991388743538,2037.5739129629628,,,-7312.337941276067,-7082.616724087736,-7082.616724087736,2107.1323730243116,1,0,0,0,0,0,0,0,0
